Wicklow,Katrina Hutchinson,Excluded,9,0
Wicklow,Katrina Hutchinson,Excluded,10,0
Carlow Kilkenny,Keith Martin Gilligan,,1,456
Carlow Kilkenny,Keith Martin Gilligan,Excluded,2,0
Carlow Kilkenny,Keith Martin Gilligan,Excluded,3,0
Carlow Kilkenny,Keith Martin Gilligan,Excluded,4,0
Carlow Kilkenny,Keith Martin Gilligan,Excluded,5,0
Carlow Kilkenny,Keith Martin Gilligan,Excluded,6,0
Carlow Kilkenny,Keith Martin Gilligan,Excluded,7,0
Carlow Kilkenny,Keith Martin Gilligan,Excluded,8,0
Carlow Kilkenny,Keith Martin Gilligan,Excluded,9,0
Carlow Kilkenny,Keith Martin Gilligan,Excluded,10,0
Carlow Kilkenny,Keith Martin Gilligan,Excluded,11,0
Cork East,Ken Curtin,,1,1386
Cork East,Ken Curtin,,2,1570
Cork East,Ken Curtin,Excluded,3,0
Cork East,Ken Curtin,Excluded,4,0
Cork East,Ken Curtin,Excluded,5,0
Cork East,Ken Curtin,Excluded,6,0
Cork East,Ken Curtin,Excluded,7,0
Cork East,Ken Curtin,Excluded,8,0
Cork East,Ken Curtin,Excluded,9,0
Cork East,Ken Curtin,Excluded,10,0
Offaly,Ken Smollen,,1,971
Offaly,Ken Smollen,,2,999
Offaly,Ken Smollen,Excluded,3,0
Offaly,Ken Smollen,Excluded,4,0
Offaly,Ken Smollen,Excluded,5,0
Offaly,Ken Smollen,Excluded,6,0
Offaly,Ken Smollen,Excluded,7,0
Dublin Central,Kerry Guinan,,1,58
Dublin Central,Kerry Guinan,Excluded,2,0
Dublin Central,Kerry Guinan,Excluded,3,0
Dublin Central,Kerry Guinan,Excluded,4,0
Dublin Central,Kerry Guinan,Excluded,5,0
Dublin Central,Kerry Guinan,Excluded,6,0
Dublin Central,Kerry Guinan,Excluded,7,0
Dublin Central,Kerry Guinan,Excluded,8,0
Dublin Central,Kerry Guinan,Excluded,9,0
Dublin Central,Kerry Guinan,Excluded,10,0
Dublin Central,Kerry Guinan,Excluded,11,0
Longford Westmeath,Kevin ^Boxer^ Moran,,1,7586
Longford Westmeath,Kevin ^Boxer^ Moran,,2,7660
Longford Westmeath,Kevin ^Boxer^ Moran,,3,7674
Longford Westmeath,Kevin ^Boxer^ Moran,,4,7716
Longford Westmeath,Kevin ^Boxer^ Moran,,5,7735
Longford Westmeath,Kevin ^Boxer^ Moran,,6,7840
Longford Westmeath,Kevin ^Boxer^ Moran,,7,7962
Longford Westmeath,Kevin ^Boxer^ Moran,,8,8136
Longford Westmeath,Kevin ^Boxer^ Moran,,9,8343
Longford Westmeath,Kevin ^Boxer^ Moran,,10,8488
Longford Westmeath,Kevin ^Boxer^ Moran,,11,9246
Longford Westmeath,Kevin ^Boxer^ Moran,,12,10109
Longford Westmeath,Kevin ^Boxer^ Moran,Elected,13,11122
Longford Westmeath,Kevin ^Boxer^ Moran,Elected,14,11050
Longford Westmeath,Kevin ^Boxer^ Moran,Elected,15,11050
Louth,Kevin Callan,,1,3541
Louth,Kevin Callan,,2,3683
Louth,Kevin Callan,,3,3701
Louth,Kevin Callan,,4,4030
Louth,Kevin Callan,,5,4388
Louth,Kevin Callan,,6,4592
Louth,Kevin Callan,,7,4779
Louth,Kevin Callan,,8,5224
Louth,Kevin Callan,Excluded,9,0
Louth,Kevin Callan,Excluded,10,0
Louth,Kevin Callan,Excluded,11,0
Dublin Bay South,Kevin Humphreys,,1,4205
Dublin Bay South,Kevin Humphreys,,2,4227
Dublin Bay South,Kevin Humphreys,,3,4378
Dublin Bay South,Kevin Humphreys,,4,4480
Dublin Bay South,Kevin Humphreys,,5,4992
Dublin Bay South,Kevin Humphreys,,6,5391
Dublin Bay South,Kevin Humphreys,,7,5973
Dublin Bay South,Kevin Humphreys,,8,6221
Kerry,Kevin Murphy,,1,464
Kerry,Kevin Murphy,,2,491
Kerry,Kevin Murphy,,3,505
Kerry,Kevin Murphy,Excluded,4,0
Kerry,Kevin Murphy,Excluded,5,0
Kerry,Kevin Murphy,Excluded,6,0
Kerry,Kevin Murphy,Excluded,7,0
Kerry,Kevin Murphy,Excluded,8,0
Kerry,Kevin Murphy,Excluded,9,0
Kerry,Kevin Murphy,Excluded,10,0
Kerry,Kevin Murphy,Excluded,11,0
Cork East,Kevin O^Keeffe,,1,8264
Cork East,Kevin O^Keeffe,,2,8290
Cork East,Kevin O^Keeffe,,3,8347
Cork East,Kevin O^Keeffe,,4,8416
Cork East,Kevin O^Keeffe,,5,8548
Cork East,Kevin O^Keeffe,,6,8875
Cork East,Kevin O^Keeffe,,7,9254
Cork East,Kevin O^Keeffe,,8,9880
Cork East,Kevin O^Keeffe,Elected,9,11035
Cork East,Kevin O^Keeffe,Elected,10,11035
Dublin South West,Kieran Adam Quigley,,1,317
Dublin South West,Kieran Adam Quigley,,2,329
Dublin South West,Kieran Adam Quigley,Excluded,3,0
Dublin South West,Kieran Adam Quigley,Excluded,4,0
Dublin South West,Kieran Adam Quigley,Excluded,5,0
Dublin South West,Kieran Adam Quigley,Excluded,6,0
Dublin South West,Kieran Adam Quigley,Excluded,7,0
Dublin South West,Kieran Adam Quigley,Excluded,8,0
Dublin South West,Kieran Adam Quigley,Excluded,9,0
Dublin South West,Kieran Adam Quigley,Excluded,10,0
Dublin South West,Kieran Adam Quigley,Excluded,11,0
Dublin South West,Kieran Adam Quigley,Excluded,12,0
Dublin South West,Kieran Adam Quigley,Excluded,13,0
Dublin South West,Kieran Adam Quigley,Excluded,14,0
Dublin South West,Kieran Adam Quigley,Excluded,15,0
Dublin South West,Kieran Adam Quigley,Excluded,16,0
Cork East,Kieran McCarthy,,1,1635
Cork East,Kieran McCarthy,,2,1692
Cork East,Kieran McCarthy,,3,1813
Cork East,Kieran McCarthy,Excluded,4,0
Cork East,Kieran McCarthy,Excluded,5,0
Cork East,Kieran McCarthy,Excluded,6,0
Cork East,Kieran McCarthy,Excluded,7,0
Cork East,Kieran McCarthy,Excluded,8,0
Cork East,Kieran McCarthy,Excluded,9,0
Cork East,Kieran McCarthy,Excluded,10,0
Limerick City,Kieran O^Donnell,,1,6047
Limerick City,Kieran O^Donnell,,2,6545
Limerick City,Kieran O^Donnell,,3,6830
Limerick City,Kieran O^Donnell,,4,7177
Limerick City,Kieran O^Donnell,,5,7512
Limerick City,Kieran O^Donnell,Excluded,6,7849
Dublin West,Leo Varadkar,,1,8247
Dublin West,Leo Varadkar,,2,8328
Dublin West,Leo Varadkar,Elected,3,9021
Dublin West,Leo Varadkar,Elected,4,9021
Dublin West,Leo Varadkar,Elected,5,9021
Wexford,Leonard Kelly,,1,1635
Wexford,Leonard Kelly,,2,1677
Wexford,Leonard Kelly,,3,1707
Wexford,Leonard Kelly,,4,1883
Wexford,Leonard Kelly,,5,1907
Wexford,Leonard Kelly,,6,1939
Wexford,Leonard Kelly,,7,2179
Wexford,Leonard Kelly,Excluded,8,0
Wexford,Leonard Kelly,Excluded,9,0
Wexford,Leonard Kelly,Excluded,10,0
Wexford,Leonard Kelly,Excluded,11,0
Wexford,Leonard Kelly,Excluded,12,0
Wexford,Leonard Kelly,Excluded,13,0
Wexford,Leonard Kelly,Excluded,14,0
Sligo Leitrim,Leslie V. John O^Hora,,1,603
Sligo Leitrim,Leslie V. John O^Hora,,2,619
Sligo Leitrim,Leslie V. John O^Hora,Excluded,3,0
Sligo Leitrim,Leslie V. John O^Hora,Excluded,4,0
Sligo Leitrim,Leslie V. John O^Hora,Excluded,5,0
Sligo Leitrim,Leslie V. John O^Hora,Excluded,6,0
Sligo Leitrim,Leslie V. John O^Hora,Excluded,7,0
Sligo Leitrim,Leslie V. John O^Hora,Excluded,8,0
Sligo Leitrim,Leslie V. John O^Hora,Excluded,9,0
Sligo Leitrim,Leslie V. John O^Hora,Excluded,10,0
Sligo Leitrim,Leslie V. John O^Hora,Excluded,11,0
Sligo Leitrim,Leslie V. John O^Hora,Excluded,12,0
Sligo Leitrim,Leslie V. John O^Hora,Excluded,13,0
Sligo Leitrim,Leslie V. John O^Hora,Excluded,14,0
Sligo Leitrim,Leslie V. John O^Hora,Excluded,15,0
Dublin South Central,Liam Coyne,,1,2434
Dublin South Central,Liam Coyne,,2,2486
Dublin South Central,Liam Coyne,,3,2595
Dublin South Central,Liam Coyne,,4,2998
Dublin South Central,Liam Coyne,,5,3256
Dublin South Central,Liam Coyne,Excluded,6,0
Dublin South Central,Liam Coyne,Excluded,7,0
Dublin South Central,Liam Coyne,Excluded,8,0
Dublin South Central,Liam Coyne,Excluded,9,0
Dublin South Central,Liam Coyne,Excluded,10,0
Dublin South Central,Liam Coyne,Excluded,11,0
Mayo,Lisa Chambers,,1,8231
Mayo,Lisa Chambers,,2,8265
Mayo,Lisa Chambers,,3,8266
Mayo,Lisa Chambers,,4,8280
Mayo,Lisa Chambers,,5,8296
Mayo,Lisa Chambers,,6,8307
Mayo,Lisa Chambers,,7,8354
Mayo,Lisa Chambers,,8,8718
Mayo,Lisa Chambers,,9,9503
Mayo,Lisa Chambers,Elected,10,11686
Cork South Central,Lorna Bogue,,1,2064
Cork South Central,Lorna Bogue,,2,2095
Cork South Central,Lorna Bogue,,3,2108
Cork South Central,Lorna Bogue,,4,2114
Cork South Central,Lorna Bogue,,5,2183
Cork South Central,Lorna Bogue,,6,2243
Cork South Central,Lorna Bogue,,7,2364
Cork South Central,Lorna Bogue,,8,2452
Cork South Central,Lorna Bogue,,9,2930
Cork South Central,Lorna Bogue,,10,3291
Cork South Central,Lorna Bogue,Excluded,11,0
Dublin Fingal,Lorraine Clifford-Lee,,1,3359
Dublin Fingal,Lorraine Clifford-Lee,,2,3788
Dublin Fingal,Lorraine Clifford-Lee,,3,3871
Dublin Fingal,Lorraine Clifford-Lee,,4,3937
Dublin Fingal,Lorraine Clifford-Lee,,5,3953
Dublin Fingal,Lorraine Clifford-Lee,,6,4339
Dublin Fingal,Lorraine Clifford-Lee,,7,4705
Dublin Fingal,Lorraine Clifford-Lee,,8,5099
Dublin Fingal,Lorraine Clifford-Lee,,9,5595
Dublin Fingal,Lorraine Clifford-Lee,Excluded,10,0
Dublin Mid West,Lorraine Hennessy,,1,502
Dublin Mid West,Lorraine Hennessy,,2,553
Dublin Mid West,Lorraine Hennessy,,3,555
Dublin Mid West,Lorraine Hennessy,,4,568
Dublin Mid West,Lorraine Hennessy,,5,570
Dublin Mid West,Lorraine Hennessy,,6,584
Dublin Mid West,Lorraine Hennessy,,7,613
Dublin Mid West,Lorraine Hennessy,Excluded,8,0
Dublin Mid West,Lorraine Hennessy,Excluded,9,0
Dublin Mid West,Lorraine Hennessy,Excluded,10,0
Dublin Mid West,Lorraine Hennessy,Excluded,11,0
Dublin Mid West,Lorraine Hennessy,Excluded,12,0
Galway East,Lorraine Higgins,,1,4531
Galway East,Lorraine Higgins,,2,4792
Galway East,Lorraine Higgins,,3,5080
Galway East,Lorraine Higgins,,4,5470
Galway East,Lorraine Higgins,Excluded,5,0
Galway East,Lorraine Higgins,Excluded,6,0
Galway East,Lorraine Higgins,Excluded,7,0
Dublin Fingal,Louise O^Reilly,,1,5228
Dublin Fingal,Louise O^Reilly,,2,5246
Dublin Fingal,Louise O^Reilly,,3,5314
Dublin Fingal,Louise O^Reilly,,4,5621
Dublin Fingal,Louise O^Reilly,,5,5719
Dublin Fingal,Louise O^Reilly,,6,5858
Dublin Fingal,Louise O^Reilly,,7,6193
Dublin Fingal,Louise O^Reilly,,8,6465
Dublin Fingal,Louise O^Reilly,,9,7911
Dublin Fingal,Louise O^Reilly,Elected,10,8771
Dublin Bay South,Lucinda Creighton,,1,4229
Dublin Bay South,Lucinda Creighton,,2,4252
Dublin Bay South,Lucinda Creighton,,3,4385
Dublin Bay South,Lucinda Creighton,,4,4545
Dublin Bay South,Lucinda Creighton,,5,4820
Dublin Bay South,Lucinda Creighton,Excluded,6,0
Dublin Bay South,Lucinda Creighton,Excluded,7,0
Dublin Bay South,Lucinda Creighton,Excluded,8,0
Longford Westmeath,Mae Sexton,,1,1646
Longford Westmeath,Mae Sexton,,2,1654
Longford Westmeath,Mae Sexton,,3,1657
Longford Westmeath,Mae Sexton,,4,1662
Longford Westmeath,Mae Sexton,,5,1729
Longford Westmeath,Mae Sexton,,6,1755
Longford Westmeath,Mae Sexton,,7,1781
Longford Westmeath,Mae Sexton,,8,1822
Longford Westmeath,Mae Sexton,,9,1895
Longford Westmeath,Mae Sexton,Excluded,10,0
Longford Westmeath,Mae Sexton,Excluded,11,0
Longford Westmeath,Mae Sexton,Excluded,12,0
Longford Westmeath,Mae Sexton,Excluded,13,0
Longford Westmeath,Mae Sexton,Excluded,14,0
Longford Westmeath,Mae Sexton,Excluded,15,0
Kildare North,Maebh Ni Fhalluin,,1,1485
Kildare North,Maebh Ni Fhalluin,,2,1649
Kildare North,Maebh Ni Fhalluin,,3,1715
Kildare North,Maebh Ni Fhalluin,,4,1804
Kildare North,Maebh Ni Fhalluin,,5,2020
Kildare North,Maebh Ni Fhalluin,,6,2419
Kildare North,Maebh Ni Fhalluin,Excluded,7,0
Kildare North,Maebh Ni Fhalluin,Excluded,8,0
Kildare North,Maebh Ni Fhalluin,Excluded,9,0
Louth,Maeve Yore,,1,2746
Louth,Maeve Yore,,2,2814
Louth,Maeve Yore,,3,2953
Louth,Maeve Yore,,4,3138
Louth,Maeve Yore,Excluded,5,0
Louth,Maeve Yore,Excluded,6,0
Louth,Maeve Yore,Excluded,7,0
Louth,Maeve Yore,Excluded,8,0
Louth,Maeve Yore,Excluded,9,0
Louth,Maeve Yore,Excluded,10,0
Louth,Maeve Yore,Excluded,11,0
Waterford,Mailo Power,,1,862
Waterford,Mailo Power,,2,880
Waterford,Mailo Power,,3,902
Waterford,Mailo Power,,4,1087
Waterford,Mailo Power,Excluded,5,0
Waterford,Mailo Power,Excluded,6,0
Waterford,Mailo Power,Excluded,7,0
Waterford,Mailo Power,Excluded,8,0
Waterford,Mailo Power,Excluded,9,0
Dublin South Central,Maire Devine,,1,3332
Dublin South Central,Maire Devine,,2,3363
Dublin South Central,Maire Devine,,3,3389
Dublin South Central,Maire Devine,,4,3423
Dublin South Central,Maire Devine,,5,3531
Dublin South Central,Maire Devine,,6,3686
Dublin South Central,Maire Devine,Excluded,7,0
Dublin South Central,Maire Devine,Excluded,8,0
Dublin South Central,Maire Devine,Excluded,9,0
Dublin South Central,Maire Devine,Excluded,10,0
Dublin South Central,Maire Devine,Excluded,11,0
Galway East,Mairead Ni ChrOinin,,1,769
Galway East,Mairead Ni ChrOinin,Excluded,2,0
Galway East,Mairead Ni ChrOinin,Excluded,3,0
Galway East,Mairead Ni ChrOinin,Excluded,4,0
Galway East,Mairead Ni ChrOinin,Excluded,5,0
Galway East,Mairead Ni ChrOinin,Excluded,6,0
Galway East,Mairead Ni ChrOinin,Excluded,7,0
Wexford,Malcolm Byrne,,1,6115
Wexford,Malcolm Byrne,,2,6123
Wexford,Malcolm Byrne,,3,6139
Wexford,Malcolm Byrne,,4,6204
Wexford,Malcolm Byrne,,5,6222
Wexford,Malcolm Byrne,,6,6241
Wexford,Malcolm Byrne,,7,6286
Wexford,Malcolm Byrne,,8,6367
Wexford,Malcolm Byrne,,9,6950
Wexford,Malcolm Byrne,,10,7122
Wexford,Malcolm Byrne,,11,7393
Wexford,Malcolm Byrne,,12,7409
Wexford,Malcolm Byrne,Excluded,13,0
Wexford,Malcolm Byrne,Excluded,14,0
Carlow Kilkenny,Malcolm Noonan,,1,2621
Carlow Kilkenny,Malcolm Noonan,,2,2655
Carlow Kilkenny,Malcolm Noonan,,3,2717
Carlow Kilkenny,Malcolm Noonan,,4,2816
Carlow Kilkenny,Malcolm Noonan,,5,3208
Carlow Kilkenny,Malcolm Noonan,,6,3660
Carlow Kilkenny,Malcolm Noonan,Excluded,7,0
Carlow Kilkenny,Malcolm Noonan,Excluded,8,0
Carlow Kilkenny,Malcolm Noonan,Excluded,9,0
Carlow Kilkenny,Malcolm Noonan,Excluded,10,0
Carlow Kilkenny,Malcolm Noonan,Excluded,11,0
Longford Westmeath,Manchan Magan,,1,1102
Longford Westmeath,Manchan Magan,,2,1109
Longford Westmeath,Manchan Magan,,3,1120
Longford Westmeath,Manchan Magan,,4,1132
Longford Westmeath,Manchan Magan,,5,1155
Longford Westmeath,Manchan Magan,,6,1233
Longford Westmeath,Manchan Magan,,7,1259
Longford Westmeath,Manchan Magan,,8,1393
Longford Westmeath,Manchan Magan,Excluded,9,0
Longford Westmeath,Manchan Magan,Excluded,10,0
Longford Westmeath,Manchan Magan,Excluded,11,0
Longford Westmeath,Manchan Magan,Excluded,12,0
Longford Westmeath,Manchan Magan,Excluded,13,0
Longford Westmeath,Manchan Magan,Excluded,14,0
Longford Westmeath,Manchan Magan,Excluded,15,0
Dublin Bay South,Mannix Flynn,,1,1525
Dublin Bay South,Mannix Flynn,,2,1648
Dublin Bay South,Mannix Flynn,Excluded,3,0
Dublin Bay South,Mannix Flynn,Excluded,4,0
Dublin Bay South,Mannix Flynn,Excluded,5,0
Dublin Bay South,Mannix Flynn,Excluded,6,0
Dublin Bay South,Mannix Flynn,Excluded,7,0
Dublin Bay South,Mannix Flynn,Excluded,8,0
Sligo Leitrim,Marc MacSharry,,1,8856
Sligo Leitrim,Marc MacSharry,,2,8874
Sligo Leitrim,Marc MacSharry,,3,8893
Sligo Leitrim,Marc MacSharry,,4,9036
Sligo Leitrim,Marc MacSharry,,5,9122
Sligo Leitrim,Marc MacSharry,,6,9447
Sligo Leitrim,Marc MacSharry,,7,9549
Sligo Leitrim,Marc MacSharry,,8,9705
Sligo Leitrim,Marc MacSharry,,9,10322
Sligo Leitrim,Marc MacSharry,,10,10672
Sligo Leitrim,Marc MacSharry,,11,11520
Sligo Leitrim,Marc MacSharry,Elected,12,13227
Sligo Leitrim,Marc MacSharry,Elected,13,13227
Sligo Leitrim,Marc MacSharry,Elected,14,13227
Sligo Leitrim,Marc MacSharry,Elected,15,12468
Offaly,Marcella Corcoran Kennedy,,1,6838
Offaly,Marcella Corcoran Kennedy,,2,6919
Offaly,Marcella Corcoran Kennedy,,3,7270
Offaly,Marcella Corcoran Kennedy,,4,7798
Offaly,Marcella Corcoran Kennedy,,5,9484
Offaly,Marcella Corcoran Kennedy,Elected,6,11313
Offaly,Marcella Corcoran Kennedy,Elected,7,11009
Mayo,Margaret (Mags) Sheehan,,1,629
Mayo,Margaret (Mags) Sheehan,,2,631
Mayo,Margaret (Mags) Sheehan,,3,632
Mayo,Margaret (Mags) Sheehan,,4,636
Mayo,Margaret (Mags) Sheehan,,5,651
Mayo,Margaret (Mags) Sheehan,,6,665
Mayo,Margaret (Mags) Sheehan,,7,680
Mayo,Margaret (Mags) Sheehan,Excluded,8,0
Mayo,Margaret (Mags) Sheehan,Excluded,9,0
Mayo,Margaret (Mags) Sheehan,Excluded,10,0
Cork South West,Margaret Murphy O^Mahony,,1,8482
Cork South West,Margaret Murphy O^Mahony,,2,8845
Cork South West,Margaret Murphy O^Mahony,,3,9228
Cork South West,Margaret Murphy O^Mahony,,4,10020
Cork South West,Margaret Murphy O^Mahony,Elected,5,11962
Dun Laoghaire,Maria Bailey,,1,10489
Dun Laoghaire,Maria Bailey,,2,10882
Dun Laoghaire,Maria Bailey,,3,10934
Dun Laoghaire,Maria Bailey,,4,11270
Dun Laoghaire,Maria Bailey,,5,11854
Dun Laoghaire,Maria Bailey,,6,12422
Dun Laoghaire,Maria Bailey,Elected,7,15198
Sligo Leitrim,Marie Casserly,,1,2726
Sligo Leitrim,Marie Casserly,,2,2763
Sligo Leitrim,Marie Casserly,,3,2823
Sligo Leitrim,Marie Casserly,,4,2945
Sligo Leitrim,Marie Casserly,,5,3067
Sligo Leitrim,Marie Casserly,,6,3254
Sligo Leitrim,Marie Casserly,,7,3697
Sligo Leitrim,Marie Casserly,,8,4138
Sligo Leitrim,Marie Casserly,Excluded,9,0
Sligo Leitrim,Marie Casserly,Excluded,10,0
Sligo Leitrim,Marie Casserly,Excluded,11,0
Sligo Leitrim,Marie Casserly,Excluded,12,0
Sligo Leitrim,Marie Casserly,Excluded,13,0
Sligo Leitrim,Marie Casserly,Excluded,14,0
Sligo Leitrim,Marie Casserly,Excluded,15,0
Tipperary,Marie Murphy,,1,1542
Tipperary,Marie Murphy,Excluded,2,0
Tipperary,Marie Murphy,Excluded,3,0
Tipperary,Marie Murphy,Excluded,4,0
Tipperary,Marie Murphy,Excluded,5,0
Tipperary,Marie Murphy,Excluded,6,0
Tipperary,Marie Murphy,Excluded,7,0
Louth,Mark Dearey,,1,3187
Louth,Mark Dearey,,2,3225
Louth,Mark Dearey,,3,3363
Louth,Mark Dearey,,4,3530
Louth,Mark Dearey,,5,4099
Louth,Mark Dearey,,6,4327
Louth,Mark Dearey,,7,4517
Louth,Mark Dearey,Excluded,8,0
Louth,Mark Dearey,Excluded,9,0
Louth,Mark Dearey,Excluded,10,0
Louth,Mark Dearey,Excluded,11,0
Limerick County,Mark Keogh,,1,222
Limerick County,Mark Keogh,,2,231
Limerick County,Mark Keogh,Excluded,3,0
Limerick County,Mark Keogh,Excluded,4,0
Limerick County,Mark Keogh,Excluded,5,0
Limerick County,Mark Keogh,Excluded,6,0
Kildare South,Mark Wall,,1,4277
Kildare South,Mark Wall,,2,4504
Kildare South,Mark Wall,,3,4764
Kildare South,Mark Wall,,4,5154
Kildare South,Mark Wall,,5,5806
Kildare South,Mark Wall,Excluded,6,6864
Kerry,Martin Ferris,,1,9458
Kerry,Martin Ferris,,2,10098
Kerry,Martin Ferris,,3,10214
Kerry,Martin Ferris,,4,10321
Kerry,Martin Ferris,,5,10364
Kerry,Martin Ferris,,6,10418
Kerry,Martin Ferris,,7,10490
Kerry,Martin Ferris,,8,10583
Kerry,Martin Ferris,,9,11722
Kerry,Martin Ferris,,10,12184
Kerry,Martin Ferris,Elected,11,12964
Kildare South,Martin Heydon,,1,7851
Kildare South,Martin Heydon,,2,8048
Kildare South,Martin Heydon,,3,8297
Kildare South,Martin Heydon,Elected,4,10321
Kildare South,Martin Heydon,Elected,5,9197
Kildare South,Martin Heydon,Elected,6,9197
Sligo Leitrim,Martin Kenny,,1,6356
Sligo Leitrim,Martin Kenny,,2,6419
Sligo Leitrim,Martin Kenny,,3,6439
Sligo Leitrim,Martin Kenny,,4,6473
Sligo Leitrim,Martin Kenny,,5,6687
Sligo Leitrim,Martin Kenny,,6,6781
Sligo Leitrim,Martin Kenny,,7,6988
Sligo Leitrim,Martin Kenny,,8,7028
Sligo Leitrim,Martin Kenny,,9,7270
Sligo Leitrim,Martin Kenny,,10,7305
Sligo Leitrim,Martin Kenny,,11,7971
Sligo Leitrim,Martin Kenny,,12,9294
Sligo Leitrim,Martin Kenny,Elected,13,14066
Sligo Leitrim,Martin Kenny,Elected,14,12468
Sligo Leitrim,Martin Kenny,Elected,15,12468
Waterford,Mary Butler,Elected,1,10603
Waterford,Mary Butler,Elected,2,10341
Waterford,Mary Butler,Elected,3,10341
Waterford,Mary Butler,Elected,4,10341
Waterford,Mary Butler,Elected,5,10341
Waterford,Mary Butler,Elected,6,10341
Waterford,Mary Butler,Elected,7,10341
Waterford,Mary Butler,Elected,8,10341
Waterford,Mary Butler,Elected,9,10341
Kerry,Mary Elizabeth Fitzgibbon,,1,635
Kerry,Mary Elizabeth Fitzgibbon,,2,690
Kerry,Mary Elizabeth Fitzgibbon,,3,707
Kerry,Mary Elizabeth Fitzgibbon,,4,752
Kerry,Mary Elizabeth Fitzgibbon,Excluded,5,0
Kerry,Mary Elizabeth Fitzgibbon,Excluded,6,0
Kerry,Mary Elizabeth Fitzgibbon,Excluded,7,0
Kerry,Mary Elizabeth Fitzgibbon,Excluded,8,0
Kerry,Mary Elizabeth Fitzgibbon,Excluded,9,0
Kerry,Mary Elizabeth Fitzgibbon,Excluded,10,0
Kerry,Mary Elizabeth Fitzgibbon,Excluded,11,0
Dublin Central,Mary Fitzpatrick,,1,2508
Dublin Central,Mary Fitzpatrick,,2,2510
Dublin Central,Mary Fitzpatrick,,3,2517
Dublin Central,Mary Fitzpatrick,,4,2601
Dublin Central,Mary Fitzpatrick,,5,2632
Dublin Central,Mary Fitzpatrick,,6,2655
Dublin Central,Mary Fitzpatrick,,7,2810
Dublin Central,Mary Fitzpatrick,,8,2978
Dublin Central,Mary Fitzpatrick,,9,2984
Dublin Central,Mary Fitzpatrick,Excluded,10,0
Dublin Central,Mary Fitzpatrick,Excluded,11,0
Dun Laoghaire,Mary Hanafin,,1,6478
Dun Laoghaire,Mary Hanafin,,2,6709
Dun Laoghaire,Mary Hanafin,,3,6792
Dun Laoghaire,Mary Hanafin,,4,6986
Dun Laoghaire,Mary Hanafin,,5,7290
Dun Laoghaire,Mary Hanafin,,6,10221
Dun Laoghaire,Mary Hanafin,,7,10969
Galway West,Mary Hoade,,1,2205
Galway West,Mary Hoade,,2,2213
Galway West,Mary Hoade,,3,2248
Galway West,Mary Hoade,,4,2254
Galway West,Mary Hoade,,5,2549
Galway West,Mary Hoade,,6,2636
Galway West,Mary Hoade,,7,2644
Galway West,Mary Hoade,,8,2673
Galway West,Mary Hoade,Excluded,9,0
Galway West,Mary Hoade,Excluded,10,0
Galway West,Mary Hoade,Excluded,11,0
Galway West,Mary Hoade,Excluded,12,0
Galway West,Mary Hoade,Excluded,13,0
Galway West,Mary Hoade,Excluded,14,0
Clare,Mary Howard,,1,2053
Clare,Mary Howard,,2,2076
Clare,Mary Howard,,3,2098
Clare,Mary Howard,,4,2119
Clare,Mary Howard,Excluded,5,0
Clare,Mary Howard,Excluded,6,0
Clare,Mary Howard,Excluded,7,0
Clare,Mary Howard,Excluded,8,0
Clare,Mary Howard,Excluded,9,0
Clare,Mary Howard,Excluded,10,0
Clare,Mary Howard,Excluded,11,0
Clare,Mary Howard,Excluded,12,0
Kildare South,Mary Kennedy,,1,787
Kildare South,Mary Kennedy,Excluded,2,0
Kildare South,Mary Kennedy,Excluded,3,0
Kildare South,Mary Kennedy,Excluded,4,0
Kildare South,Mary Kennedy,Excluded,5,0
Kildare South,Mary Kennedy,Excluded,6,0
Cork East,Mary Linehan-Foley,,1,3145
Cork East,Mary Linehan-Foley,,2,3280
Cork East,Mary Linehan-Foley,,3,3365
Cork East,Mary Linehan-Foley,,4,3515
Cork East,Mary Linehan-Foley,,5,4104
Cork East,Mary Linehan-Foley,,6,4132
Cork East,Mary Linehan-Foley,Excluded,7,0
Cork East,Mary Linehan-Foley,Excluded,8,0
Cork East,Mary Linehan-Foley,Excluded,9,0
Cork East,Mary Linehan-Foley,Excluded,10,0
Dublin Central,Mary Lou McDonald,,1,5770
Dublin Central,Mary Lou McDonald,,2,5780
Dublin Central,Mary Lou McDonald,,3,5806
Dublin Central,Mary Lou McDonald,,4,5825
Dublin Central,Mary Lou McDonald,,5,5854
Dublin Central,Mary Lou McDonald,Elected,6,6016
Dublin Central,Mary Lou McDonald,Elected,7,6016
Dublin Central,Mary Lou McDonald,Elected,8,6016
Dublin Central,Mary Lou McDonald,Elected,9,5922
Dublin Central,Mary Lou McDonald,Elected,10,5922
Dublin Central,Mary Lou McDonald,Elected,11,5922
Dun Laoghaire,Mary Mitchell O^Connor,,1,10817
Dun Laoghaire,Mary Mitchell O^Connor,,2,11088
Dun Laoghaire,Mary Mitchell O^Connor,,3,11130
Dun Laoghaire,Mary Mitchell O^Connor,,4,11433
Dun Laoghaire,Mary Mitchell O^Connor,,5,11967
Dun Laoghaire,Mary Mitchell O^Connor,,6,12393
Dun Laoghaire,Mary Mitchell O^Connor,Elected,7,14941
Louth,Mary Moran,,1,1198
Louth,Mary Moran,,2,1211
Louth,Mary Moran,Excluded,3,0
Louth,Mary Moran,Excluded,4,0
Louth,Mary Moran,Excluded,5,0
Louth,Mary Moran,Excluded,6,0
